Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Afghanistan,AFG,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.383742856361375,0.609975301474428,0.964169780732608,1.28779264347712,1.53164693226291,2.30099036877206,2.46329351486465,2.29003691552631,2.21120417153718,2.34021703172752,2.3973486012704,2.25259501693017
Albania,ALB,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.67020782169087,11.6680654374631,13.7696800689309,18.4865235517534,23.2891432552959,23.7298375296621,23.8105362534123,23.8494412759687,23.8558341538343,23.338328229043,21.9534480979498,21.9263189851716
Algeria,DZA,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.70570347788019,4.69996886323603,4.92453501836852,5.04265597256666,5.21931651207463,5.15112091265742,5.04240959946727,5.16909175719298,5.21427304103489,5.20769402291821,5.20524942428332,5.25290756724198
American Samoa,ASM,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.00415528195125,2.48235726365138,3.75705801334682,4.32108980906726,5.21178604010932,5.85544635116731,8.33485048214429,9.42791217829448,10.1805881677601,11.4354941331157,11.4764427807912,11.7490844455329
Antigua and Barbuda,ATG,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.5169448659585,38.8506425896284,36.6910764244546,36.104341547071,35.5381813335703,32.0793234179061,30.1646126001896
Arab World,ARB,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.77868725107582,8.76954276727685,10.5118883484557,9.95083971423594,10.4805641638813,10.7865890910245,10.7711688761605,10.9135106317674,10.9740757354417,10.3224952938857,11.4164478888765,10.970554965814
Argentina,ARG,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3999111516074,13.1781508775233,13.1819466132542,13.1221964881747,13.0525167979778,12.9167885038792,12.9296333746988,13.0400515036801,13.1370315268649,13.1743250855077,13.1676854091917,13.2088389485986
Armenia,ARM,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.7924747869873,12.2315379162811,13.5824524900668,15.6652110897808,17.1181744465159,17.5474301087558,18.254868530984,19.4867124190544,20.5883774858174,20.8807552065709,21.6760493968537,22.2092386372541
Aruba,ABW,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.9602248908835,21.961396744833,19.2864030858245,19.0573746084305,18.8592510519926
Australia,AUS,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.6727453229049,30.6322356788921,31.2421797144326,31.6788805107944,31.5786854751123,31.2315972275078,30.7497793006898,30.3653251348818,30.2150083299203,29.5390410622872,29.1764910699992,28.7206141596901
Austria,AUT,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.9306814666402,13.3237550640015,13.0383201254259,12.8835826324852,12.5860245096672,11.7665146876083,11.287812113103,15.1062852246773,15.9866284528354,15.5602134886751,14.8595251474448,13.8609601007197
Azerbaijan,AZE,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.49723304565411,6.73213930690375,7.30555687467197,8.17604907653703,9.15582079532338,9.76287370026043,9.84903333592534,9.96001704816943,9.64021871344903,10.1259579161922,10.721173808004,10.5229444340369
"Bahamas, The",BHS,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.9519025639037,38.9093299284522,36.7597054812397,36.1337593062318,35.405178971427,35.0225414690926,34.0052455616421,33.4178153351377,29.657053653195
Bahrain,BHR,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.94127712331625,6.88892783693271,6.92032086136218,6.95573282310526,7.00503082163166,7.21712921286062,7.47090005231088,7.67272198660487,7.87027133621782,8.03825138332996,8.22412525103063,8.3706544083944
Barbados,BRB,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.219856857828,19.5501643577771,19.4218608852755,18.8569966192099,18.7604690117253,19.9755853956276,20.7572418483661,19.3492495569462,21.0253355293128,16.1449379074415
Belarus,BLR,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.09725495854365,5.80089565942809,5.56969403978795,4.87690636769676,4.3902267374261,3.66754149904481,3.1926287273181,2.096960242078,1.70565746503217,1.56157324380753,1.20186178771658,0.889230504130235
Belgium,BEL,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.2115669700369,53.6874475247769,53.4348452874286,51.374378896013,49.6733844419596,47.9323392794075,44.9976186835284,43.4048481809864,42.3978982044525,41.319528760455,39.7559918892577,38.5238316945903
Belize,BLZ,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.699873293648,25.4485303473724,23.4216851344795,26.3447942148983,26.9620043139207,26.0219885803504,25.1419067235261,24.2969082184292,23.5216421724951,24.1096947274289,23.3729256528483,21.0150690406827
Benin,BEN,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.936959106077025,1.07935268796266,1.59712092334884,1.97565255186397,2.36661442879076,2.72961177039352,2.93651532647267,3.15233411427157,3.14282077593102,3.21545748259803,3.31292440693733,3.25755311360899
Bermuda,BMU,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.3744670483616,13.7492280624075,13.2431006812341,12.8025414129666,12.834701666828,12.8746944814564,14.3028550087804,16.2712494769956,12.4656957274772,16.0334380114114,15.4921458423404,15.3528508655831
Bolivia,BOL,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.47760269505667,5.10118767753646,5.72952000819372,5.91501967239713,6.28379153319667,6.90121425048628,8.59831821835437,9.29854269495316,9.71056609943974,11.4842962348244,15.0536988151314,15.320807354098
Bosnia and Herzegovina,BIH,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.4696890992104,27.1998787556933,30.5957361143845,32.6238764462664,31.0008179069547,30.0699401137585,30.5858239442085,29.9082356793362,30.2410837431836,30.7590664168327,27.9119184802082
Botswana,BWA,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.63773295889712,6.32093376825793,6.64474979680841,7.57774290612755,8.45755040123388,8.38975820267409,8.68937245936258,8.26412131730094,8.2768156655777,8.4263115655883,8.57051742007494,7.92963166860899
Brazil,BRA,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.1900238223433,18.0881206156344,18.1579309374846,18.7973178213792,18.7091569851234,18.2101697306845,18.750183838345,20.0219173822032,20.2294142574132,21.0484107355309,20.6725456086905
British Virgin Islands,VGB,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.157221664995,25.981171292334,23.1516921273044,22.6000233290563,22.7737745752157,23.298918165158,22.7992745066679,22.6106675799603,22.1443551433521,22.3572172291104,19.739439399921,20.2829159457524
Bulgaria,BGR,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.2178724226873,84.5866190800232,83.3939303875319,88.293075124605,92.3045207887767,92.278463797645,91.9311431562508,60.0351245250598,61.344686438462,60.7250295515639,60.4429559646493,60.3628114395526
Burkina Faso,BFA,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.16419672510024,1.29503411509762,1.21654024335401,1.50743914664788,1.67686335088112,1.83357444632205,1.94231722973609,2.11448809109908,2.16045703181189,2.34091707377129,..,2.70942539074582
Burundi,BDI,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.4486276787842,1.47632323543619,1.59156013345232,1.69631327513565,1.73112916463853,1.88056014050919,2.09445817687794,2.2868215777898,2.48381616354013,2.94300281289111,2.87242060387299,2.90084443743632
Cabo Verde,CPV,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.0805425435223,16.2687599137756,18.1042541705618,21.1858966128245,25.72831526599,28.2241488271639,31.1822572955988,30.6354499287137,34.3780604418303,34.2650015575001,33.8999063584554,33.8640522161837
Cambodia,KHM,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.31927351076549,3.02326378924151,3.12916707611177,3.94780551761989,4.10372632969609,4.25981565724359,4.47411430263488,4.7567944753202,5.67292569902307,6.10046356014794
Cameroon,CMR,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.469538390683705,0.980749667213806,1.05990445057733,1.10497744581841,1.19161799528738,1.28111689361137,1.65639643660207,1.70307589699296,1.80235738603621,1.92598867550232,1.94856853092509,..
Canada,CAN,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.5802791555439,24.6714875234006,24.6151486596924,24.1888102449515,24.0530994613767,24.1767725183902,24.2393230653378,24.1510769995397,23.9080081078567,23.6211785568152
Caribbean small states,CSS,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.91367414842549,9.72064564359962,9.79061662676622,9.8671752492118,9.9568585087678,9.78782701463654,9.95635446396616,9.43090555697441,9.45260059347389,9.21339366337119,9.32905751802739,9.20890417101093
Cayman Islands,CYM,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,0.411597161625973,0.404469342502607,..,0.302214454831028,0.296328782710994,0.290347039372718,0.487057858008834,0.515779275036521,0.736274297051803,0.832196313597293,0.849603862964068,0.865568236530947,0.915243521659942,..,..
Central Europe and the Baltics,CEB,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.8699341139781,26.1035633982388,27.777351970216,29.826001468812,32.6338623636666,32.8294113471658,32.0881256152165,32.6216239970634,29.8978460716748,29.2549717309053,29.3479480320233,28.4536894474839
Chad,TCD,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.384724260023383,0.370522479598837,0.358182461539216,0.364376976403494,0.492727084275161,0.560408942292653,0.622124923339474,0.679792672720298,0.65558164499461,0.852050783401933,0.97630770049257,0.994720758037175
Channel Islands,CHI,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.5421234089941,13.1175562164614,13.8565740838959,14.9407823278213,15.3900060720569,16.956062621843,17.3589095957315,17.246685511392,17.0935309298837,16.9313254807038,16.7190132696019,16.0129599618089
China,CHN,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.64375957499423,7.72873357076522,7.96821937505209,8.44716603880388
Colombia,COL,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.0026480477759,28.579497736416,30.4767543539274,41.6959694290703,70.8394683520297,110.352995315423,142.193636475209,253.191501186566,257.695990426862
Comoros,COM,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,0.883161844344047,0.860172690243872,0.839108639350594,0.577248889517449,0.560294715020101,0.544502161673582,1.05855110817069,1.02916393294997,1.2508474491468,1.21626979783163,2.13078270751456,2.30397227860554,2.46625711851486,2.83646471765176,2.76051863774776
"Congo, Dem. Rep.",COD,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.456002196272396,0.451136080954799,0.447069889366725,0.473503155396806,0.466979571281217,0.477780663677206,0.592101938082795,0.600592233305785,0.679321957078794,0.636489044304001,0.778957200568728,1.00887769234349
"Congo, Rep.",COG,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.706134900011298,0.68885637049451,0.669733728221096,1.48592687939567,1.80187160403511,1.83623334328688,2.20885018303722,2.69613109335997,2.87766518406114,3.52505542060446,3.79055116161054,3.96129251315715
Costa Rica,CRI,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.2342836199066,18.1580653100214,18.7557463234619,20.8944045156714,20.6183313059147,20.2057414659012,20.2736800959135,23.1266417193154,23.0517019558483,22.5630895505798,22.3236742429392,22.3276255105704
Cote d'Ivoire,CIV,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.39474506217603,1.47942621144788,1.6050102619135,1.85549288849217,2.48997691726603,2.76575342874339,4.38124790634532,4.40216875031697,4.62321429391042,4.54979568903209,4.72794982699644,4.83183343575136
Croatia,HRV,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.8394890150817,30.7221055037836,30.7647602725466,32.666525049763,34.3656423994128,35.6870821895937,35.1918308311779,35.9457335218066,35.6395302329212,34.675579385304,33.9369745924172,33.4597688901346
Cuba,CUB,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.0892547027463,62.4353413071492,60.6013168630577,60.722881475217,61.4300411170219,60.6657987308401,58.3974419716739,55.9092858267246,52.3169788389054,39.2456397250273,37.6903126525963,35.8894358571456
Czech Republic,CZE,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.0010001304544,21.3766452785087,21.8954673002147,21.5907580331175,22.8142216693606,22.7437357895066,22.6134794751408,23.2911046452137,23.8299616169023,24.2882908726066,24.2007839915807,23.6498509680534
Denmark,DNK,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,52.390267665442,50.5257130308945,50.0338046543678,50.08224690744,50.2024328216935,50.5242389949502,51.8622713993878,50.4558687036728,45.8030778492335,40.8684551342271,38.7332411897588,34.0937425754445,30.0257164237701,27.797592676523,24.7359188143086
Djibouti,DJI,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.11572597963402,2.05851535755383,2.41071320950303,2.3524660705779,3.06210718906215,3.55322829491795,4.39113283908694,5.02577504630893,5.28858951554756,5.02514304329594,5.62173875268949,6.36285698976585
Dominica,DMA,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.8652397897074,21.7979783421391,21.7523410413237,21.7200789351109,21.6937259379971,21.6588913051789,21.6065450027565,21.5354330160384,21.4504148456605,21.3550862886074,19.4845740662544,19.3936925223846
Dominican Republic,DOM,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.94252854547921,9.90675008009711,9.89100651486569,9.90054242499365,10.0292177408912,10.1862814342044,10.2257744919087,10.6519083704317,10.487188980853,11.6623773945325,11.5740453686044,12.5708432106666
Early-demographic dividend,EAR,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.513264358117,6.32093376825793,6.7825353290853,6.95573282310526,7.30204767959319,7.64726746868589,8.24724925842546,8.27617532598907,9.71056609943974,10.2426810680005,10.7754435506177,10.970554965814
East Asia & Pacific,EAS,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.064013276112,12.0749373187197,11.1433342069852,10.7554460630814,10.3297231203813,10.2164792774954,10.2232637866332,11.2035726824675,10.4438677382464,10.2096481529487,10.0764445147162,9.99260696268135
East Asia & Pacific (excluding high income),EAP,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.77632848915939,6.64935005267114,5.72028398213632,5.97007473565942,3.30898435376529,3.94780551761989,4.10372632969609,4.25981565724359,6.05893693881456,6.27128492056044,6.82057253703758,7.27381479947591
East Asia & Pacific (IDA & IBRD countries),TEA,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.77632848915939,6.64935005267114,5.72028398213632,5.97007473565942,3.30898435376529,3.94780551761989,4.10372632969609,4.25981565724359,6.05893693881456,6.27128492056044,6.82057253703758,7.27381479947591
Ecuador,ECU,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.7904063985668,14.7963794297878,14.3085690469299,13.9978933945232,17.5787601700452,24.4667126224521,33.8615954891676,41.8455912829385,77.2946698663712,78.5939287347849,77.1533046842735,75.7457685778278
